0.005000	0.566217	978.999963	0.984942	2447.657794	2484.918766
0.015000	0.797150	970.544989	0.978852	2426.673477	2478.783323
0.025000	1.076187	960.411191	0.971531	2401.590581	2471.386966
0.035000	1.400909	948.731682	0.963063	2372.774233	2462.798569
0.045000	1.767541	935.690595	0.953570	2340.716059	2453.124255
0.055000	2.171492	921.499671	0.943196	2305.972942	2442.491759
0.065000	2.607928	906.374810	0.932087	2269.106723	2431.034710
0.075000	3.072161	890.520292	0.920384	2230.644104	2418.881984
0.085000	3.559882	874.119996	0.908214	2191.054775	2406.151583
0.095000	4.067262	857.333819	0.895688	2150.743060	2392.947910
0.105000	4.590982	840.297501	0.882902	2110.048271	2379.361259
0.115000	5.128200	823.124354	0.869938	2069.249888	2365.468604
0.125000	5.676505	805.907884	0.856862	2028.574916	2351.335022
0.135000	6.233857	788.724664	0.843731	1988.205760	2337.015345
0.145000	6.798530	771.637121	0.830591	1948.287750	2322.555805
0.155000	7.369050	754.696039	0.817480	1908.935862	2307.995556
0.165000	7.944154	737.942745	0.804431	1870.240524	2293.368019
0.175000	8.522741	721.410967	0.791471	1832.272516	2278.702062
0.185000	9.103837	705.128387	0.778623	1795.087052	2264.023009
0.195000	9.686558	689.117956	0.765907	1758.727174	2249.353522
0.205000	10.270088	673.398994	0.753339	1723.226586	2234.714377
0.215000	10.853643	657.988133	0.740936	1688.612036	2220.125161
0.225000	11.436453	642.900147	0.728712	1654.905373	2205.604936
0.235000	12.017731	628.148697	0.716681	1622.125368	2191.172890
0.245000	12.596646	613.747048	0.704857	1590.289398	2176.849012
0.255000	13.172295	599.708779	0.693255	1559.415087	2162.654835
0.265000	13.743664	586.048537	0.681891	1529.521985	2148.614288
0.275000	14.309588	572.782876	0.670783	1500.633397	2134.754714
0.285000	14.868694	559.931229	0.659951	1472.778455	2121.108107
0.295000	15.419342	547.517066	0.649421	1445.994555	2107.712664
0.305000	15.959533	535.569293	0.639222	1420.330261	2094.614699
0.315000	16.486816	524.123943	0.629391	1395.848780	2081.871026
0.325000	16.998161	513.226140	0.619973	1372.632005	2069.551795
0.335000	17.489821	502.932293	0.611024	1350.784969	2057.743733
0.345000	17.957195	493.312218	0.602613	1330.440163	2046.553400
0.355000	18.394719	484.450591	0.594824	1311.760461	2036.109673
0.365000	18.795870	476.446569	0.587752	1294.938278	2026.563808
0.375000	19.153379	469.409648	0.581504	1280.187050	2018.084374
0.385000	19.459833	463.449193	0.576188	1267.719806	2010.843362
