0.005000	2.000000	0.100000	1.000000	2.250000	0.250000
0.015000	2.000000	0.100000	1.000000	2.250000	0.250000
0.025000	2.000000	0.100000	1.000000	2.250000	0.250000
0.035000	2.000000	0.100000	1.000000	2.250000	0.250000
0.045000	2.000000	0.100000	1.000000	2.250000	0.250000
0.055000	2.000000	0.100000	1.000000	2.250000	0.250000
0.065000	2.000000	0.100000	1.000000	2.250000	0.250000
0.075000	2.000000	0.100000	1.000000	2.250000	0.250000
0.085000	2.000000	0.100000	1.000000	2.250000	0.250000
0.095000	2.000000	0.100000	1.000000	2.250000	0.250000
0.105000	2.000000	0.100000	1.000000	2.250000	0.250000
0.115000	2.000000	0.100000	1.000000	2.250000	0.250000
0.125000	1.965206	0.127613	1.016947	2.282774	0.313715
0.135000	0.265083	3.781593	4.489986	9.611737	2.105571
0.145000	0.008591	4.926662	5.275115	12.316850	2.334860
0.155000	-0.008622	4.953861	5.320507	12.384851	2.327721
0.165000	-0.000124	5.012764	5.379376	12.531909	2.329621
0.175000	0.004061	5.039117	5.396911	12.597836	2.334260
0.185000	0.000709	5.018572	5.379343	12.546430	2.332335
0.195000	-0.001414	5.005540	5.369602	12.513856	2.330499
0.205000	-0.000353	5.011999	5.374797	12.529997	2.331250
0.215000	0.000528	5.017312	5.378891	12.543280	2.331945
0.225000	0.000163	5.014938	5.377033	12.537345	2.331647
0.235000	-0.000270	5.012138	5.374791	12.530346	2.331318
0.245000	-0.000215	5.012351	5.374788	12.530878	2.331418
0.255000	-0.000069	5.013160	5.375182	12.532899	2.331623
0.265000	-0.000086	5.013016	5.374787	12.532541	2.331728
0.275000	-0.000132	5.012767	5.374241	12.531919	2.331849
0.285000	-0.000090	5.013130	5.374075	12.532824	2.332090
0.295000	-0.000005	5.013809	5.374044	12.534524	2.332419
0.305000	0.000058	5.014398	5.373817	12.535994	2.332792
0.315000	0.000092	5.014825	5.373322	12.537062	2.333205
0.325000	0.000105	5.015105	5.372559	12.537764	2.333667
0.335000	0.000095	5.015187	5.371478	12.537967	2.334174
0.345000	0.000062	5.015054	5.370063	12.537634	2.334728
0.355000	0.000022	5.014776	5.368366	12.536940	2.335336
0.365000	-0.000012	5.014433	5.366457	12.536083	2.336007
0.375000	-0.000036	5.014068	5.364382	12.535170	2.336741
0.385000	-0.000051	5.013706	5.362182	12.534266	2.337531
0.395000	-0.000056	5.013386	5.359917	12.533466	2.338369
0.405000	-0.000053	5.013152	5.357658	12.532879	2.339246
0.415000	-0.000041	5.013037	5.355476	12.532593	2.340145
0.425000	-0.000024	5.013057	5.353434	12.532644	2.341048
0.435000	-0.000004	5.013208	5.351582	12.533019	2.341928
0.445000	0.000014	5.013462	5.349956	12.533656	2.342759
0.455000	0.000028	5.013781	5.348581	12.534452	2.343510
0.465000	0.000035	5.014114	5.347470	12.535284	2.344152
0.475000	0.000033	5.014412	5.346631	12.536030	2.344660
0.485000	0.000024	5.014636	5.346069	12.536589	2.345011
0.495000	0.000009	5.014755	5.345787	12.536887	2.345190
0.505000	-0.000009	5.014755	5.345787	12.536887	2.345190
