0.005000	-19.597450	1000.000000	1.000000	2692.030023	2500.000000
0.015000	-19.597450	1000.000000	1.000000	2692.030023	2500.000000
0.025000	-19.597450	1000.000000	1.000000	2692.030023	2500.000000
0.035000	-19.595632	999.931976	0.999951	2691.815006	2499.951411
0.045000	-19.582158	999.427965	0.999591	2690.222021	2499.591351
0.055000	-19.533601	997.613373	0.998295	2684.488840	2498.294215
0.065000	-19.419167	993.347980	0.995243	2671.025043	2495.239602
0.075000	-19.217009	985.850631	0.989869	2647.402714	2489.850157
0.085000	-18.924022	975.070369	0.982121	2613.533787	2482.053046
0.095000	-18.551879	961.522821	0.972346	2571.134374	2472.171257
0.105000	-18.117730	945.921597	0.961040	2522.535659	2460.672549
0.115000	-17.637782	928.926994	0.948660	2469.877494	2447.996867
0.125000	-17.124942	911.057081	0.935571	2414.827245	2434.493610
0.135000	-16.588726	892.688078	0.922038	2358.586166	2420.419771
0.145000	-16.035927	874.083774	0.908249	2301.987987	2405.958346
0.155000	-15.471348	855.426722	0.894334	2245.601911	2391.238504
0.165000	-14.898410	836.843100	0.880386	2189.814183	2376.351873
0.175000	-14.319580	818.420575	0.866470	2134.886442	2361.364341
0.185000	-13.736678	800.220595	0.852632	2080.995760	2346.324244
0.195000	-13.151081	782.286728	0.838907	2028.261681	2331.267973
0.205000	-12.563869	764.650306	0.825320	1976.764474	2316.223798
0.215000	-11.975923	747.334280	0.811891	1926.557522	2301.214522
0.225000	-11.387994	730.355887	0.798636	1877.675853	2286.259351
0.235000	-10.800755	713.728534	0.785569	1830.142112	2271.375251
0.245000	-10.214843	697.463164	0.772700	1783.970835	2256.577978
0.255000	-9.630884	681.569280	0.760041	1739.171603	2241.882885
0.265000	-9.049530	666.055749	0.747603	1695.751450	2227.305615
0.275000	-8.471474	650.931463	0.735395	1653.716794	2212.862717
0.285000	-7.897482	636.205917	0.723431	1613.075059	2198.572244
0.295000	-7.328415	621.889746	0.711722	1573.836120	2184.454355
